ACCOUNT,RN,COMPANY,SITE,COUNTY,REGION,SIC,SIC DESCRIPTION,REPORTING YEAR,CO TPY,NOX TPY,Pb TPY,PM10 TPY,PM2.5 TPY,SO2 TPY,VOC TPY
TD0063I,RN100215904,NORTHERN NATURAL GAS CO,BROWNFIELD COMPRESSOR,TERRY,2,4922,NATURAL GAS TRANSMISSION,2020,34.777,134.7244,0,2.7766,2.7766,1.4296,1.8105
TF0012D,RN100213370,SOUTHWESTERN ELECTRIC POWER COMPANY,WELSH POWER PLANT,TITUS,5,4911,ELECTRIC SERVICES,2020,8668.0704,3671.707,0.021,61.8328,23.17,8168.801,15.83
TF0088Q,RN102049103,PLEASANT OAKS LANDFILL TX LP,PLEASANT OAKS LANDFILL,TITUS,5,4953,REFUSE SYSTEMS,2020,7.103,1.558,0,4.82,2.47,0.381,4.95
TG0022M,RN101905784,MERETA COOPERATIVE GIN COMPANY,MERETA COOPERATIVE GIN COTTON GIN,TOM GREEN,8,724,COTTON GINNING,2020,0.16,1.17,0,12.52,0.86,0.02,0.04
TG0138P,RN102289576,CITY OF SAN ANGELO,SAN ANGELO LANDFILL,TOM GREEN,8,4953,REFUSE SYSTEMS,2020,16.46,3.02,0,7.39,4.7,1.45,1.3896
TG0253O,RN102602307,DRAGON PRODUCTS LLC,NATIONAL OILWELL VARCO,TOM GREEN,8,3443,FABRICATED PLATE WORK (BOILER SHOPS),2020,0.9243,1.1004,0,0.8184,0.6732,0,0.1031
TH0004D,RN100219872,CITY OF AUSTIN ELECTRIC UTILITY DEPARTMENT DBA AUSTIN ENERGY,DECKER CREEK POWER PLANT,TRAVIS,11,4911,ELECTRIC SERVICES,2020,163.6463,516.0558,0.002,8.4537,8.4517,3.4503,25.719
TH0010I,RN100214337,AUSTIN WHITE LIME COMPANY LTD,MCNEIL PLANT & QUARRY,TRAVIS,11,3274,LIME,2020,78.517,475.459,0,71.3106,28.5031,1.168,5.2509
TH0015V,RN105074561,TEXAS MATERIALS GROUP INC,AUSTIN HOT MIX,TRAVIS,11,2951,PAVING MIXTURES AND BLOCKS,2020,8.552,1.687,0,2.23,0.1882,0.221,6.5402
TH0065G,RN100843747,NXP USA INC,ED BLUESTEIN SITE,TRAVIS,11,3674,SEMICONDUCTORS AND RELATED DEVICES,2020,8.7457,13.3511,0,24.7543,0.6643,0.431,28.3913
TH0104V,RN102533510,UNIVERSITY OF TEXAS AT AUSTIN,HAL C WEAVER POWER PLANT,TRAVIS,11,4911,ELECTRIC SERVICES,2020,86.7374,358.3657,0,14.1263,14.1263,1.2069,3.3019
TH0142N,RN100723741,SPANSION LLC,SPANSION AUSTIN FACILITY,TRAVIS,11,3674,SEMICONDUCTORS AND RELATED DEVICES,2020,11.8341,7.2048,0,3.4815,1.1626,0.3876,7.1681
TH0172E,RN102752763,NXP USA INC,INTEGRATED CIRCUIT MFG OAK HILL FAB,TRAVIS,11,3674,SEMICONDUCTORS AND RELATED DEVICES,2020,7.5813,9.4197,0,31.8145,0.7418,0.0337,11.3574
TH0232L,RN100542752,BFI WASTE SYSTEMS OF NORTH AMERICA INC,BFI SUNSET FARMS LANDFILL,TRAVIS,11,4953,REFUSE SYSTEMS,2020,63.4,19.02,0,5.28,5.28,41.43,6.42
TH0310Q,RN101059673,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,AUSTIN TERMINAL,TRAVIS,11,5171,PETROLEUM BULK STATIONS & TERMINALS,2020,0.3,0.12,0,0,0,0,35.7177
TH0502F,RN100215938,WASTE MANAGEMENT OF TEXAS INC,AUSTIN COMMUNITY LANDFILL,TRAVIS,11,4953,REFUSE SYSTEMS,2020,240.07,38.96,0,33.17,22.07,72.04,24.0834
TH0602A,RN100518026,SAMSUNG AUSTIN SEMICONDUCTOR LLC,AUSTIN FABRICATION FACILITY,TRAVIS,11,3674,SEMICONDUCTORS AND RELATED DEVICES,2020,132.8493,89.1174,0,2.7778,2.4183,0.9231,81.7441
TH0760E,RN100215052,CITY OF AUSTIN ELECTRIC UTILITY DEPARTMENT DBA AUSTIN ENERGY,SAND HILL ENERGY CENTER,TRAVIS,11,4911,ELECTRIC SERVICES,2020,107.5089,82.2913,0,24.585,21.0456,3.7014,8.5157
TH0787H,RN102016698,TEXAS DISPOSAL SYSTEMS LANDFILL INC,TEXAS DISPOSAL SYSTEMS LANDFILL,TRAVIS,11,4953,REFUSE SYSTEMS,2020,23.1148,13.647,0,6.5526,6.5526,3.6233,66.8583
TIA001A,RN105213342,ETC KATY PIPELINE LTD,GROVETON COMRPESSOR STATION,TRINITY,10,1311,CRUDE PETROLEUM & NATURAL GAS,2020,0,0,0,0,0,0,0
TJA003C,RN105878797,EAST TEXAS ELECTRIC COOPERATIVE INC,WOODVILLE RENEWABLE POWER PROJECT,TYLER,10,4911,ELECTRIC SERVICES,2020,0,0,0,0,0,0,0
TJA004D,RN106205032,WOODVILLE PELLETS LLC,WOODVILLE MILL,TYLER,10,2499,"WOOD PRODUCTS, NEC",2020,44.1764,46.2278,0,9.6977,7.3058,2.2218,534.1306
UA0008J,RN102198421,DELEK MARKETING-BIG SANDY LLC,BIG SANDY TERMINAL,UPSHUR,5,5171,PETROLEUM BULK STATIONS & TERMINALS,2020,2.5453,1.0178,0,0,0,0,20.8494
UA0012S,RN100213842,ROBROY INDUSTRIES-TEXAS LLC,TX CONDUIT DIVISION,UPSHUR,5,3699,ELECTRICAL EQUIPMENT & SUPPLY,2020,3.696,4.421,0.0001,0.8462,0.6388,0.0263,32.081
UA0033K,RN102176187,SULPHUR RIVER GATHERING LLC,GILMER COMPRESSOR STATION,UPSHUR,5,4922,NATURAL GAS TRANSMISSION,2020,2.5816,18.2696,0,0.842,0.562,1.442,11.493
UA0050K,RN102163946,SULPHUR RIVER GATHERING LLC,COFFEEVILLE HEADER STATION,UPSHUR,5,4923,GAS TRANSMISSION AND DISTRIBUTION,2020,0.0898,0.4529,0,0.0986,0.0986,0.004,3.2
UA0107G,RN102738689,MIDCOAST G & P EAST TEXAS LP,ROSEWOOD COMPRESSOR STATION,UPSHUR,5,4922,NATURAL GAS TRANSMISSION,2020,1.6078,1.8624,0,0.994,0.714,0.0238,9.7787
UA0156Q,RN100209477,SULPHUR RIVER GATHERING LLC,INDIAN ROCK GAS PLANT,UPSHUR,5,1311,CRUDE PETROLEUM & NATURAL GAS,2020,15.1915,6.3307,0,0.6194,0.3394,0.0351,6.8341
UB0004G,RN102196094,MIDKIFF FARMERS COOPERATIVE INC,MIDKIFF FARMERS COOPERATIVE,UPTON,7,724,COTTON GINNING,2020,0.43,0.51,0,8.89,0.59,0,0.03
UB0006C,RN102516937,WTG SOUTH PERMIAN MIDSTREAM LLC,BENEDUM GAS PLANT,UPTON,7,1311,CRUDE PETROLEUM & NATURAL GAS,2020,163.31,165.97,0,15.98,15.98,10.3,123.7693
UB0009T,RN100223890,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,BENEDUM GAS PLANT,UPTON,7,1321,NATURAL GAS LIQUIDS,2020,129.9411,60.2733,0,4.7332,4.7132,164.3385,55.0214
UB0011J,RN100217314,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,PEMBROOK COMPRESSOR STATION,UPTON,7,1311,CRUDE PETROLEUM & NATURAL GAS,2020,30.3625,38.6486,0,4.1315,4.1301,0.3192,29.4942
UB0058G,RN100226737,OCCIDENTAL PERMIAN LTD,NORTH CROSS COMP STATION4,UPTON,7,1311,CRUDE PETROLEUM & NATURAL GAS,2020,361.9021,351.5406,0,8.7191,8.7191,0.1808,30.6469
UB0063N,RN102547874,TARGA MIDSTREAM SERVICES LLC,KING MOUNTAIN COMPRESSOR STATION,UPTON,7,1311,CRUDE PETROLEUM & NATURAL GAS,2020,30.375,24.5365,0,2.5372,2.5372,0.101,20.7376
UB0152N,RN101973782,PLAINS PIPELINE LP,MESA MCCAMEY TANK FARM,UPTON,7,4612,CRUDE PETROLEUM PIPE LINES,2020,0.0384,0.0452,0,0.09,0.0024,0.0127,63.7691
UBA007G,RN109124057,ETC TEXAS PIPELINE LTD,PANTHER GAS PLANT,UPTON,7,1321,NATURAL GAS LIQUIDS,2020,59.3971,64.9425,0,8.1444,8.1444,235.0865,20.6719
UBA008H,RN108744558,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,GIDDINGS COMPRESSOR STATION,UPTON,7,4922,NATURAL GAS TRANSMISSION,2020,15.285,92.0051,0,6.819,6.819,0.4068,32.5643
UBA009I,RN110606118,GULF COAST EXPRESS PIPELINE LLC,RANKIN COMPRESSOR STATION,UPTON,7,4922,NATURAL GAS TRANSMISSION,2020,118.3285,46.6315,0,13.892,13.892,5.3366,17.4799
VC0003D,RN100214980,VICTORIA WLE LP,VICTORIA POWER PLANT,VICTORIA,14,4911,ELECTRIC SERVICES,2020,38.6046,68.5,0,25.5595,21.1706,2.4,12.3478
VC0008Q,RN102663671,INV NYLON CHEMICALS AMERICAS LLC,VICTORIA SITE,VICTORIA,14,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,834.9995,2239.8165,0.0017,69.8561,58.2823,24.6264,352.2481
VC0023U,RN100214535,SAFETY RAILWAY SERVICE LP,ALOE FIELD,VICTORIA,14,4789,"TRANSPORTATION SERVICES, NEC",2020,0,0,0,0.0103,0.0103,0,17.3128
VC0026O,RN100222652,SOUTH TEXAS ELECTRIC COOPERATIVE INC,SOUTH TEXAS ELECTRIC COOP,VICTORIA,14,4911,ELECTRIC SERVICES,2020,10.0671,18.9898,0,5.2462,3.487,0.3874,2.32
VC0037J,RN100221332,TENNESSEE GAS PIPELINE COMPANY LLC,COMPRESSOR STATION 9 VICTORIA,VICTORIA,14,4922,NATURAL GAS TRANSMISSION,2020,53.5902,149.6788,0,16.5603,16.5603,0.2023,29.6491
VC0060O,RN100219443,DIAMOND FIBERGLASS FABRICATORS INC,DIAMOND FIBERGLASS FABRICATORS,VICTORIA,14,3089,"PLASTICS PRODUCTS, NEC",2020,0,0,0,0.0268,0.0268,0,20.7888
VC0063I,RN100220805,NATURAL GAS PIPELINE CO OF AMERICA LLC,COMPRESSOR N0 300,VICTORIA,14,4922,NATURAL GAS TRANSMISSION,2020,2.1875,1.1513,0,0.0005,0.0005,0,2.4078
VC0065E,RN100215276,EQUISTAR CHEMICALS LP,HDPE UNIT VICTORIA,VICTORIA,14,2821,PLASTICS MATERIALS AND SYNTHETIC RESINS,2020,61.9464,12.3544,0,1.6304,0.591,0.2237,98.3036
VC0087R,RN100212968,REPUBLIC WASTE SERVICES OF TEXAS LTD,CITY OF VICTORIA LANDFILL,VICTORIA,14,4953,REFUSE SYSTEMS,2020,0.03,0.01,0,5.842,2.622,0.002,9.0041
VCA006F,RN105978092,CATERPILLAR INC,NORTH AMERICAN HYDRAULIC EXCAVATION FACILITY,VICTORIA,14,3531,CONSTRUCTION MACHINERY,2020,0.7329,0.9616,0,0.2062,0.2062,0.0296,8.6333
VCA007G,RN109784165,VICTORIA PORT POWER LLC,VICTORIA PORT PEAKING FACILITY,VICTORIA,14,4911,ELECTRIC SERVICES,2020,18.1,8.4,0,2.51,2.51,0.09,3
VCA008I,RN109785006,VICTORIA CITY POWER LLC,VICTORIA CITY PEAKING FACILITY,VICTORIA,14,4911,ELECTRIC SERVICES,2020,27.8,5,0,2.78,2.78,1.43,3.08
VCA011L,RN110741337,PERFORMANCE MATERIALS NA INC,DOW VICTORIA SITE,VICTORIA,14,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,57.86,250.4236,0,12.4676,12.4568,0.0486,61.7124
WA0041A,RN100242973,GARDNER GLASS PRODUCTS INC,MIRROR MFG FACILITY,WALKER,12,3231,PRODUCTS OF PURCHASED GLASS,2020,0.204,0.296,0,0.029,0,0.0014,7.467
WB0058S,RN100867274,KINDER MORGAN TEXAS PIPELINE LLC,KATY STATION 553,WALLER,12,4922,NATURAL GAS TRANSMISSION,2020,41.1184,47.3286,0,3.2873,3.2873,1.6927,2.7196
WB0075S,RN102530730,DCP OPERATING COMPANY LP,KATY COMPRESSOR STATION,WALLER,12,4922,NATURAL GAS TRANSMISSION,2020,18.2653,3.685,0,2.4299,2.4299,0.0733,9.5264
WBA009I,RN105330997,TRIANGLE THREE RESOURCES LLC,FRIETSCH TANK BATTERY,WALLER,12,1311,CRUDE PETROLEUM & NATURAL GAS,2020,0,0,0,0,0,0,0.0668
WC0014E,RN100215532,ETC TEXAS PIPELINE LTD,MI VIDA GAS PLANT,WARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,2020,71.7213,85.4625,0,5.4162,5.4162,0.6513,29.4057
WC0028Q,RN102183969,LUMINANT GENERATION COMPANY LLC,PERMIAN BASIN STEAM ELECTRIC STATION,WARD,7,4911,ELECTRIC SERVICES,2020,50.2096,660.8604,0,31.0021,31.0018,3.2137,6.9345
WC0076F,RN102549003,TARGA MIDSTREAM  SERVICES LLC,MONAHANS NO 1 COMP STN,WARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,2020,31.6464,21.4822,0,0.7077,0.7077,157.6812,8.905
WC0120E,RN102552718,TARGA MIDSTREAM SERVICES  LLC,GULF STATES COMP STN,WARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,2020,3.8428,44.0029,0,2.622,2.622,2.9706,62.6046
WC0215P,RN101949543,TARGA MIDSTREAM SERVICES LLC,PIONEER COMPRESSOR STATION,WARD,7,4922,NATURAL GAS TRANSMISSION,2020,3.321,21.56,0,0.836,0.836,0.049,32.3409
WCA004D,RN105876437,DELAWARE BASIN JV GATHERING LLC,BONES COMPRESSOR STATION,WARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,2020,17.7268,95.4172,0,1.8703,1.8124,0.696,81.4332
WCA006F,RN109188631,ETC TEXAS PIPELINE LTD,OXY COLLIE TREATER STATION,WARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,2020,18.5426,22.1528,0,1.8534,1.8534,0.1138,32.9988
WCA008H,RN110043148,HALCON OPERATING CO INC,EVEREST CENTRAL PRODUCTION FACILITY,WARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,2020,56.8454,43.4808,0,1.7511,1.6626,8.7057,76.5328
WDA001A,RN110521051,AMP TEXAS PIPELINES LLC,BATTLE HORSE PLANT,WASHINGTON,9,1321,NATURAL GAS LIQUIDS,2020,91.6937,85.1791,0,5.6075,5.6075,36.6388,49.2164
WE0005G,RN100213909,LAREDO LLC,LAREDO POWER STATION,WEBB,16,4911,ELECTRIC SERVICES,2020,2.24,4.06,0,2.09,2.09,0.21,1.0556
WE0007C,RN100210079,ENTERPRISE HYDROCARBONS LP,SHILLING GAS PLANT,WEBB,16,1321,NATURAL GAS LIQUIDS,2020,185.2255,21.7688,0,0.0065,0.0065,15.3484,26.8415
WE0071Q,RN102172996,ENTERPRISE PRODUCTS OPERATING LLC,FREER 44 COMPRESSOR STATION,WEBB,16,4922,NATURAL GAS TRANSMISSION,2020,40.1521,35.4324,0,1.5632,1.5632,0.8056,7.1553
WE0264D,RN102327582,CITY OF LAREDO,LAREDO SANITARY LANDFILL,WEBB,16,4953,REFUSE SYSTEMS,2020,40.4877,7.7603,0,16.0227,10.5003,2.3087,12.9546
WEA011K,RN106012594,MOCKINGBIRD MIDSTREAM GAS SERVICES LLC,DOS HERMANOS NORTH COMPRESSION FACILITY,WEBB,16,1311,CRUDE PETROLEUM & NATURAL GAS,2020,18.3594,45.4124,0,4.5886,4.5886,0.3042,82.0627
WEA012L,RN106216484,SPRINGFIELD PIPELINE LLC,STANLEY WORTHEY OHF/CDP,WEBB,16,1311,CRUDE PETROLEUM & NATURAL GAS,2020,22.6921,77.8296,0,4.2812,4.2812,0.5313,38.1213
WEA013M,RN106008253,ETC TEXAS PIPELINE LTD,G6LT CDP,WEBB,16,1311,CRUDE PETROLEUM & NATURAL GAS,2020,7.3193,18.3572,0,1.4494,1.4494,0.0814,26.3294
WEA015P,RN106283294,ETC TEXAS PIPELINE LTD,G13LT CDP,WEBB,16,1311,CRUDE PETROLEUM & NATURAL GAS,2020,3.7243,13.8764,0,1.1777,1.1777,0.0652,27.1505
WEA017Q,RN107704934,NAVARRO MIDSTREAM SERVICES LLC,FASKEN COMPRESSOR STATION,WEBB,16,1311,CRUDE PETROLEUM & NATURAL GAS,2020,41.355,27.701,0,4.909,4.909,0.1963,16.6254
WEA018R,RN107862351,NAVARRO MIDSTREAM SERVICES LLC,BIG REEF NO 2 AMINE PLANT,WEBB,16,1311,CRUDE PETROLEUM & NATURAL GAS,2020,0.013,4.681,0,0.435,0.435,0.026,5.46
WEA019S,RN107258972,NAVARRO MIDSTREAM SERVICES LLC,MEADORS AMINE PLANT,WEBB,16,1311,CRUDE PETROLEUM & NATURAL GAS,2020,9.102,8.361,0,1.148,1.148,201.8822,6.249
WEA020T,RN106852080,ETC TEXAS PIPELINE LTD,B1LTE CDP COMPRESSOR STATION,WEBB,16,4922,NATURAL GAS TRANSMISSION,2020,8.2039,37.418,0,1.8018,1.8018,0.1102,34.9014
WEA021U,RN107132326,NAVARRO MIDSTREAM SERVICES LLC,KILLAM 2 AMINE PLANT,WEBB,16,1311,CRUDE PETROLEUM & NATURAL GAS,2020,7.685,4.366,0,0.231,0.231,123.6635,7.412
WEA022V,RN106867054,ETC TEXAS PIPELINE LTD,G9LT CDP,WEBB,16,4922,NATURAL GAS TRANSMISSION,2020,1.8597,5.3279,0,0.5612,0.5612,0.0301,17.1927
WEA023W,RN106867328,ETC TEXAS PIPELINE LTD,G12LT CDP,WEBB,16,4922,NATURAL GAS TRANSMISSION,2020,2.0958,13.1518,0,1.0846,1.0846,0.0613,23.457
WEA024X,RN106484413,NAVARRO MIDSTREAM SERVICES LLC,GATES LP COMPRESSOR STATION,WEBB,16,1311,CRUDE PETROLEUM & NATURAL GAS,2020,37.747,43.77,0,7.783,7.783,0.2844,83.755
WEA026Z,RN106480726,HOWARD MIDSTREAM ENERGY PARTNERS LLC,RAPTOR PLANT,WEBB,16,1321,NATURAL GAS LIQUIDS,2020,40.2169,107.005,0,0.7365,0.7365,0.7004,33.7909
WF0005S,RN100863935,UNITED AGRICULTURAL COOPERATIVE INC,DANEVANG GIN,WHARTON,12,724,COTTON GINNING,2020,2.06,3.56,0,36.82,2.91,0.05,0.27
WF0010C,RN102031028,UNITED AGRICULTURAL COOPERATIVE INC,HILLJE GIN,WHARTON,12,724,COTTON GINNING,2020,2.31,4.01,0,26.48,2.43,0.11,0.3
WF0032P,RN100221274,TENNESSEE GAS PIPELINE COMPANY LLC,COMPRESSOR STATION 17,WHARTON,12,4922,NATURAL GAS TRANSMISSION,2020,0.883,195.633,0,2.3393,2.3393,0.2082,4.6099
WF0046E,RN100542562,LEEDO MANUFACTURING CO LP,CABINET PLANT,WHARTON,12,2434,WOOD KITCHEN CABINETS,2020,0.7526,0.9171,0,7.6281,2.3317,0.0057,8.9569
WF0049V,RN101926822,ENTERPRISE  PRODUCTS  OPERATING  LLC,WILSON STORAGE STATION,WHARTON,12,4922,NATURAL GAS TRANSMISSION,2020,8.812,5.6112,0,0.8869,0.8869,0.0828,6.3067
WF0065A,RN100222728,TRANSCONTINENTAL GAS PIPE LINE COMPANY LLC,TRANSCO STATION 30,WHARTON,12,4922,NATURAL GAS TRANSMISSION,2020,29.1085,138.385,0,9.2372,9.2372,0.0946,10.7867
WF0175P,RN101527943,WHARTON COUNTY GENERATION LLC,WHARTON COUNTY GENERATION FACILITY,WHARTON,12,4911,ELECTRIC SERVICES,2020,8.9919,26.5007,0,0.133,0.133,0.0398,1.0019
WFA007G,RN108443706,GULF SOUTH PIPELINE COMPANY LLC,GSPC WILSON COMPRESSOR STATION,WHARTON,12,4922,NATURAL GAS TRANSMISSION,2020,4.5683,34.6971,0,4.6624,4.6624,0.5922,8.6299
WFA008H,RN104772538,COLORADO BEND I POWER LLC,COLORADO BEND I,WHARTON,12,4911,ELECTRIC SERVICES,2020,106.8676,139.3058,0,62.8531,62.8531,5.5222,35.6903
WFA010J,RN110119419,COLORADO BEND II POWER LLC,COLORADO BEND II,WHARTON,12,4911,ELECTRIC SERVICES,2020,18.2151,85.9183,0,88.3321,88.3321,11.3361,1.0726
WG0012K,RN100244631,ONEOK WESTEX TRANSMISSION LLC,RED RIVER SC NO 1 WHEELER,WHEELER,1,4922,NATURAL GAS TRANSMISSION,2020,25.9799,100.7222,0,2.0788,2.0788,1.0692,4.6549
WG0025B,RN100217751,ANR PIPELINE COMPANY,GAGEBY CREEK COMPRESSOR,WHEELER,1,4922,NATURAL GAS TRANSMISSION,2020,0.1039,2.2442,0,0.0256,0.0256,0.0015,2.2314
WG0033C,RN100218148,ETC TEXAS PIPELINE LTD,KELLERVILLE BOOSTER 4,WHEELER,1,1311,CRUDE PETROLEUM & NATURAL GAS,2020,37.4593,37.4593,0,0.1557,0.1557,0.0047,8.8023
WGA001A,RN104294111,MIDCOAST PIPELINES TEXAS GATHERING LP,ZYBACH CRYOGENIC PLANT,WHEELER,1,1321,NATURAL GAS LIQUIDS,2020,4.3921,31.776,0,1.215,1.215,0.0739,12.6925
WGA002B,RN104676655,MIDCOAST PIPELINES TEXAS GATHERING LP,SOUTH ZYBACH COMPRESSOR STATION,WHEELER,1,1311,CRUDE PETROLEUM & NATURAL GAS,2020,0.0056,0.1371,0,0.0087,0.0087,0.0006,1.2731
WGA003C,RN104621073,MIDCOAST PIPELINES TEXAS GATHERING LP,NORTH BRISCOE COMPRESSOR STATION,WHEELER,1,1311,CRUDE PETROLEUM & NATURAL GAS,2020,4.6437,21.91,0,1.2235,1.2235,0.0446,5.9494
WGA004D,RN104942016,MIDCOAST PIPELINES TEXAS GATHERING LP,HIDETOWN GAS PLANT,WHEELER,1,1321,NATURAL GAS LIQUIDS,2020,7.0453,13.6123,0,0.859,0.859,0.0496,8.7602
WGA005E,RN104778154,MIDCOAST PIPELINES TEXAS GATHERING LP,ELDRIDGE COMPRESSOR STATION,WHEELER,1,1311,CRUDE PETROLEUM & NATURAL GAS,2020,4.779,2.2262,0,0.9191,0.9191,0.0278,2.8559
WGA008H,RN105116750,MIDCOAST PIPELINES TEXAS GATHERING  LP,ALLISON COMPRESSOR STATION,WHEELER,1,1311,CRUDE PETROLEUM & NATURAL GAS,2020,11.8942,45.7611,0,1.1558,1.1558,0.0682,10.0698
WGA012L,RN105609333,MARKWEST OKLAHOMA GAS COMPANY LLC,EAST BRITT RANCH COMPRESSOR STATION,WHEELER,1,4922,NATURAL GAS TRANSMISSION,2020,2.4764,28.0493,0,1.113,1.113,0.0662,21.8603
WGA013M,RN105609002,MARKWEST OKLAHOMA GAS COMPANY LLC,SOUTH BRITT RANCH COMPRESSOR STATION,WHEELER,1,4922,NATURAL GAS TRANSMISSION,2020,1.5742,31.2536,0,1.0885,1.0885,0.0648,8.9144
WGA017Q,RN105609366,MARKWEST OKLAHOMA GAS COMPANY LLC,NORTH BRITT RANCH COMPRESSOR STATION,WHEELER,1,4922,NATURAL GAS TRANSMISSION,2020,1.7027,45.3301,0,1.3008,1.3008,0.0773,8.1305
WGA021U,RN105815484,MARKWEST OKLAHOMA GAS COMPANY LLC,MARKWEST HUFF COMPRESSOR STATION,WHEELER,1,4922,NATURAL GAS TRANSMISSION,2020,2.852,74.4493,0,2.0874,2.0874,0.1271,9.3082
WGA025Y,RN106175219,MIDCOAST PIPELINES TEXAS GATHERING LP,ELDRIDGE II COMPRESSOR STATION,WHEELER,1,1311,CRUDE PETROLEUM & NATURAL GAS,2020,0,0,0,0,0,0,2.5462
WGA026Z,RN106092976,MIDCOAST PIPELINES TEXAS GATHERING  LP,ALLISON GAS PLANT,WHEELER,1,1321,NATURAL GAS LIQUIDS,2020,13.2857,48.3317,0,3.5562,3.5562,0.2317,14.1604
WGA029C,RN106271232,MIDCOAST PIPELINES TEXAS GATHERING LP,AJAX GAS PLANT,WHEELER,1,1321,NATURAL GAS LIQUIDS,2020,16.2964,38.1114,0,3.2932,3.2932,0.2235,10.2588
WH0002X,RN103049557,CITY OF WICHITA FALLS,CITY OF WICHITA FALLS LANDFILL,WICHITA,3,4953,REFUSE SYSTEMS,2020,0,0,0,4.81,1.28,0,38.88
WH0015Q,RN100678440,FIBER GLASS SYSTEMS LP,NOV FIBER GLASS SYSTEMS BURKBURNETT,WICHITA,3,3084,"PLASTICS, PIPE",2020,1.89,2.28,0,0.47,0.47,0.0119,2.09
WH0017M,RN102325917,PHILLIPS 66 PIPELINE LLC,WICHITA FALLS TERMINAL,WICHITA,3,5171,PETROLEUM BULK STATIONS & TERMINALS,2020,0,0,0,0,0,0,12.5759
WH0018K,RN100212232,CRYOVAC LLC,IOWA PARK PLANT,WICHITA,3,3089,"PLASTICS PRODUCTS, NEC",2020,9.2642,12.595,0,11.7613,3.0583,0.0743,44.6026
WH0040R,RN102522950,VITRO FLAT GLASS LLC,WORKS NO 4,WICHITA,3,3211,FLAT GLASS,2020,239.436,3264.5561,0.0026,526.9281,395.5954,488.7871,26.871
WH0051M,RN102305943,PLAINS PIPELINE LP,WICHITA FALLS TANK FARM,WICHITA,3,4612,CRUDE PETROLEUM PIPE LINES,2020,0,0,0,0,0,0,90.325
WH0083W,RN100216134,SIGNAL HILL GENERATING LLC,WICHITA FALLS COGENERATION PLANT,WICHITA,3,4911,ELECTRIC SERVICES,2020,1.1426,6.878,0,0.1189,0.1189,0.0115,0.104
WH0181V,RN100213214,TEXAS REGIONAL LANDFILL COMPANY  LP,BUFFALO CREEK LANDFILL,WICHITA,3,4953,REFUSE SYSTEMS,2020,0.003,0.005,0,5.4703,2.8103,0.0012,11.6234
WI0020M,RN100219773,SOLVAY USA INC,VERNON PLANT,WILBARGER,3,2899,"CHEMICAL PREPARATIONS, NEC",2020,1.512,1.8,0,13.359,2.4481,0.2574,0.5809
WI0025C,RN101062255,OKLAUNION INDUSTRIAL PARK LLC,OKLAUNION INDUSTRIAL PARK,WILBARGER,3,4911,ELECTRIC SERVICES,2020,64.627,2089.603,0.013,53.461,22.73,748.3003,4.266
WK0099C,RN100225754,WASTE MANAGEMENT OF TEXAS  INC,WILLIAMSON COUNTY RECYCLING AND DISPOSAL FACILITY,WILLIAMSON,11,4953,REFUSE SYSTEMS,2020,80.106,14.79,0,41.057,19.927,3.795,5.427
WK0148O,RN100725712,SEMINOLE PIPELINE COMPANY LLC,COUPLAND PUMP STATION,WILLIAMSON,11,4619,"PIPELINES, NEC",2020,25.6828,37.1991,0,1.7866,1.7866,0.0271,7.0763
WK0171T,RN100728179,DURCON LABORATORY TOPS INCORPORATED,DURCON LABORATORY TOPS,WILLIAMSON,11,3821,LABORATORY APPARATUS AND FURNITURE,2020,1.217,1.46,0,4.6394,4.5084,0.0079,8.72
WK0240C,RN102611365,CPI PRODUCTS INTL INC,CPI PRODUCTS INTL,WILLIAMSON,11,9999,NONCLASSIFIABLE ESTABLISHMENTS,2020,0,0,0,0,0,0,9.39
WKA011K,RN109992479,VALERO TERMINALING AND DISTRIBUTION COMPANY,TRUCK LOADING TERMINAL,WILLIAMSON,11,5171,PETROLEUM BULK STATIONS & TERMINALS,2020,0.1285,0.03,0,0.0492,0.0492,0.0038,34.3761
WL0058F,RN102519584,WATCO TANKS INC,FM 539 PLANT,WILSON,13,3444,SHEET METAL WORK,2020,0,0,0,0.6495,0,0,11.317
WLA001A,RN106093883,RECOIL RESOURCES OPERATING INC,WARNKEN 1 FACILITY,WILSON,13,1311,CRUDE PETROLEUM & NATURAL GAS,2020,2.4756,1.3324,0,0.0127,0.0127,14.5972,9.5389
WLA003C,RN105094031,LAZARUS ENERGY LLC,NIXON REFINERY,WILSON,13,2911,PETROLEUM REFINING,2020,10.4069,9.0688,0,0.4513,0.4513,0.426,50.7204
